index,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes
370153,2012-11-28,600.0,"DELMAS AVE & GALLATIN PIKE, NASHVILLE, TN, 37216",36.1996166,-86.7406275,2.0,1851.0,227.0,25.0,black,female,6bf0a2c676,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,one hl
577001,2012-12-18,60300.0,"2ND AVE N & COMMERCE ST, NASHVILLE, TN, 37201",36.1632454,-86.7760574,4.0,4103.0,421.0,30.0,black,female,28a44a6a0f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,HEAD LIGHT OUT
1104615,2018-01-16,9660.0,"DOUGLAS AVE & MONTGOMERY AVE, NASHVILLE, TN, 37207",36.1935794,-86.756048,2.0,1875.0,221.0,37.0,black,male,d8d85bf873,vehicular,vehicle equipment violation,True,False,False,arrest,False,False,False,False,True,True,False,other,vehicle equipment violation,TN,
2547432,2016-07-21,16020.0,"GALLATIN AVE & SEYMOUR AVE, NASHVILLE, TN, 37206",36.1856479,-86.7475574,2.0,1319.0,215.0,60.0,white,male,0656b1032e,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
2841430,2013-08-03,64740.0,"21ST AVE S & PIERCE AVE, NASHVILLE, TN, 37212",36.1396097,-86.8004799,8.0,5809.0,815.0,35.0,hispanic,female,7745763824,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,KY,
1012863,2017-08-19,56940.0,"626 40TH AVE N, NASHVILLE, TN, 37209",36.1569015,-86.8339136,1.0,4547.0,111.0,22.0,white,male,5619309420,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
632930,2014-12-23,4380.0,"GIBSON DR & OLD HICKORY BLVD W, MADISON, TN, 37115",36.263672,-86.717758,7.0,1773.0,723.0,25.0,hispanic,male,1b55d714e1,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,LICENSE PLATE LIGHT OUT.
1140885,2018-03-03,41280.0,"CABOT DR & CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1300959,-86.9008901,1.0,4677.0,123.0,38.0,black,male,cc109f0f38,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2931980,2015-09-15,84780.0,"MCMURRAY DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0612768,-86.7167423,8.0,8659.0,835.0,25.0,white,male,82e20fdb7c,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1187997,2018-05-09,27960.0,"GARFIELD ST & ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1805571,-86.7963622,6.0,4335.0,617.0,32.0,white,male,e05e99c1e2,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2056381,2012-05-16,46800.0,"423 HARDING PL, NASHVILLE, TN, 37211",36.0785491,-86.7284862,8.0,8609.0,831.0,46.0,unknown,female,19615fa2af,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
2432034,2011-06-06,28500.0,"11TH AVE N & JEFFERSON ST, NASHVILLE, TN, 37208",36.1718648,-86.7970866,6.0,4245.0,617.0,26.0,black,female,3607f2fc8c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2036135,2013-05-13,39360.0,"HARDING PL & METROPLEX DR, NASHVILLE, TN, 37211",36.0868297,-86.6959226,3.0,8889.0,323.0,30.0,white,male,a0a3b03068,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
889267,2017-02-23,74760.0,"FREE SILVER RD & W TRINITY LN, NASHVILLE, TN, 37207",36.2070569,-86.7959997,6.0,3013.0,623.0,60.0,black,female,418c7643c8,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
64249,2013-10-18,36720.0,"12TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37203",36.161584,-86.7917615,4.0,4205.0,411.0,21.0,white,male,b5dcfa19fe,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
974218,2017-06-27,71700.0,"3RD AVE S & CAMERON ST, NASHVILLE, TN, 37210",36.1480891,-86.7674867,3.0,8153.0,311.0,26.0,black,female,28a173be9c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2527798,2016-07-18,63540.0,"CENTRAL PIKE & TULIP GROVE RD, HERMITAGE, TN, 37076",36.1725052,-86.5951431,5.0,9557.0,523.0,32.0,black,male,30042afedf,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2216707,2011-05-08,72180.0,"MCCRORY CREEK RD & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.1574531,-86.6358797,5.0,9413.0,517.0,19.0,white,female,d7d987fc7e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2270632,2010-06-14,72780.0,"ELM HILL PIKE & MURFREESBORO PIKE, NASHVILLE, TN, 37210",36.1447165,-86.7500693,3.0,8119.0,311.0,33.0,asian/pacific islander,male,1804300122,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1900237,2013-04-24,73140.0,"4880 NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0642669,-86.7158206,3.0,8711.0,321.0,35.0,hispanic,male,ca70dcb8f6,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
227747,2013-11-11,73260.0,"29TH AVE N & JOHN A MERRITT BLVD, NASHVILLE, TN, 37209",36.1679918,-86.8214567,6.0,4503.0,613.0,30.0,black,male,084c20944a,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
263972,2014-11-14,83880.0,"S GALLATIN PIKE & E WEBSTER ST, MADISON, TN, 37115",36.2519643,-86.7176232,7.0,1507.0,711.0,19.0,black,female,d6864f2be6,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,TN,
2579003,2013-07-25,60.0,"BELL RD & COLLINS PARK DR, ANTIOCH, TN, 37013",36.0459841,-86.6579079,3.0,8859.0,325.0,31.0,white,male,a0e960d43b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,OK,no head lights
2907130,2011-09-12,77160.0,"10 E CAMPBELL RD, MADISON, TN, 37115",36.2789475,-86.711688,7.0,1759.0,727.0,46.0,white,male,55fba78524,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"RAN STOP SIGN
"
1933134,2016-04-28,35220.0,"440 HOGAN RD, NASHVILLE, TN, 37220",36.063911,-86.7473094,8.0,8615.0,833.0,70.0,white,female,6a5a1e10b4,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2573919,2014-07-24,64800.0,"4TH AVE S & I 40 W, NASHVILLE, TN, 37203",36.1497848,-86.7721405,4.0,4006.0,425.0,20.0,hispanic,male,d035c615e2,vehicular,moving traffic violation,False,True,False,citation,True,True,False,False,True,True,True,probable cause,moving traffic violation,TN,
991879,2017-07-21,25380.0,"441 HARDING PL, NASHVILLE, TN, 37211",36.078325,-86.729193,8.0,8501.0,831.0,37.0,white,female,d098ec755c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2465405,2015-07-10,29160.0,"440 ALLIED DR, NASHVILLE, TN, 37211",36.0965365,-86.7418055,8.0,8511.0,831.0,27.0,white,female,eeb3c63112,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
2070217,2010-05-18,29880.0,"800 PORTER RD, NASHVILLE, TN, 37206",36.1837813,-86.7326042,2.0,1345.0,215.0,32.0,white,female,37171e6b00,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
333546,2016-01-12,56820.0,"FRIST BLVD & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1822863,-86.607995,5.0,9561.0,521.0,62.0,white,female,30042afedf,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1996855,2010-04-09,59940.0,"BABY RUTH LN & MOUNT VIEW RD, ANTIOCH, TN, 37013",36.0433612,-86.6408144,3.0,8863.0,333.0,49.0,black,female,cfa3f85a33,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,"SPEEDING --/-- @ ---.- FT. J------- ISSUED.
"
1308127,2019-03-04,75720.0,"2ND AVE N & COMMERCE ST, NASHVILLE, TN, 37201",36.1632454,-86.7760574,4.0,4103.0,421.0,45.0,white,male,d66185588d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1538287,2014-03-11,27060.0,"S 8TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1699272,-86.7561779,2.0,1023.0,211.0,51.0,black,male,338229ba25,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
715674,2011-01-26,30000.0,"DICKERSON PIKE & LORRAINE AVE, NASHVILLE, TN, 37207",36.2173667,-86.7631781,2.0,1827.0,223.0,32.0,black,female,5966fe24c8,vehicular,investigative stop,False,True,False,citation,,,,False,False,False,False,,investigative stop,TN,"SNOW COVERED WINDOWS/ NO ATTEMPT TO CLEAN
"
1569364,2014-03-14,73380.0,"DOUGLAS AVE & TREVECCA AVE, NASHVILLE, TN, 37206",36.1928189,-86.7456733,2.0,1933.0,227.0,54.0,white,male,87c84d8f86,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1088072,2017-12-19,83700.0,"DICKERSON PIKE & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.1889233,-86.7731242,2.0,1917.0,221.0,28.0,black,female,0a57dc4029,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
329892,2014-01-12,57480.0,"4TH ST & OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2195851,-86.6244422,5.0,9617.0,525.0,29.0,white,male,ff0d23cd3a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
977454,2017-07-02,9480.0,"LISCHEY AVE & MARIE ST, NASHVILLE, TN, 37207",36.1966417,-86.762722,2.0,1871.0,221.0,19.0,black,male,14bd6a0244,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2743256,2014-08-19,61200.0,"FAIRFIELD AVE & HERMITAGE AVE, NASHVILLE, TN, 37210",36.1538265,-86.7560911,5.0,9005.0,511.0,40.0,white,male,1c329e8c02,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1634692,2010-03-22,54960.0,"FRANKLIN PIKE & WOODMONT BLVD, NASHVILLE, TN, 37204",36.11135,-86.7834309,8.0,7001.0,823.0,24.0,white,male,e4eb4870eb,vehicular,investigative stop,True,True,False,arrest,False,False,False,True,True,True,False,other,investigative stop,TN,"VEHICLE TAGS EXPIRED NOVEMBER ----
OUTSTANDING VIOLATION OF ORDER OF PROTECTION WARRANT
"
2431131,2011-06-06,82620.0,"OLD HICKORY BLVD & WOODLANDS AVE, NASHVILLE, TN, 37211",36.0422188,-86.7264658,8.0,8651.0,835.0,21.0,black,female,6df99debf2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1823008,2015-04-15,5100.0,"BRICK CHURCH PIKE & FERNCO DR, NASHVILLE, TN, 37207",36.2199469,-86.7823027,6.0,3047.0,621.0,30.0,black,male,1b55d714e1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,PLATE LIGHTS OUT.
597582,2011-12-20,30600.0,"BENITA DR & SCOTWOOD DR, NASHVILLE, TN, 37211",36.0932446,-86.7157984,3.0,8417.0,317.0,28.0,asian/pacific islander,female,7f5a859cb3,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2788482,2010-08-25,56760.0,"MURFREESBORO PIKE & THOMPSON PL, NASHVILLE, TN, 37217",36.1267462,-86.7110172,5.0,8821.0,531.0,22.0,white,male,db15a124ae,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,"ARMS FORMS DOWN
"
2194005,2011-05-05,4320.0,"BRILEY PKWY & ROBERTSON AVE, NASHVILLE, TN, 37209",36.1566787,-86.8650128,1.0,4698.0,115.0,26.0,black,female,88ef34d431,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
105894,2015-10-23,42780.0,"14293 OLD HICKORY BLVD, ANTIOCH, TN, 37013",36.0152474,-86.6817022,3.0,8767.0,331.0,24.0,black,male,9d22f052df,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,-- IN --
1622519,2013-03-21,57900.0,"1106 CHESTER AVE, NASHVILLE, TN, 37206",36.1946749,-86.7422802,2.0,1363.0,215.0,34.0,white,male,3b9274855e,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
527096,2014-12-01,5040.0,"BELL RD & HICKORY HOLLOW TER, ANTIOCH, TN, 37013",36.0507399,-86.6468549,3.0,8865.0,333.0,27.0,black,female,4e622eb289,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
3065459,2011-09-06,57420.0,"FOSTER CREIGHTON DR & THOMPSON LN, NASHVILLE, TN, 37211",36.1110234,-86.7535387,8.0,8341.0,825.0,22.0,black,female,4d037c592b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
283369,2012-11-17,78720.0,"GLENCLIFF RD & NEESE DR, NASHVILLE, TN, 37211",36.1071122,-86.7207322,3.0,8401.0,313.0,47.0,white,male,d43bc9cc6c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1575072,2012-03-15,73620.0,"FAIN ST & FAIRFIELD AVE, NASHVILLE, TN, 37210",36.1516252,-86.7566379,5.0,8221.0,511.0,27.0,black,female,e05e99c1e2,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
989710,2017-07-18,63960.0,"1 DELL PKWY, NASHVILLE, TN, 37217",36.1044003,-86.6776338,3.0,8841.0,323.0,36.0,white,male,6b0ce49861,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
557955,2014-12-15,83640.0,"LEBANON PIKE & TYLER DR, HERMITAGE, TN, 37076",36.2012741,-86.6177501,5.0,9507.0,521.0,57.0,white,female,6f4cd28a19,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2397134,2015-06-29,57180.0,"MURFREESBORO PIKE & THOMPSON PL, NASHVILLE, TN, 37217",36.1267462,-86.7110172,5.0,8821.0,531.0,48.0,white,male,75a16c63e9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,DID NOT MAKE COMPLETE STOP AT STOP SIGN
1543502,2011-03-01,77040.0,"814 S 8TH CT, NASHVILLE, TN, 37206",36.1668386,-86.7542166,2.0,1023.0,211.0,29.0,black,male,1bbaebcc06,vehicular,parking violation,False,False,True,warning,,,,False,False,False,False,,parking violation,TN,
909648,2017-03-25,36240.0,"BELLEVUE RD & 70  S, NASHVILLE, TN, 37221",36.0754803,-86.940384,1.0,4811.0,125.0,37.0,white,male,cc109f0f38,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1240787,2018-08-09,40740.0,"914 E TRINITY LN, NASHVILLE, TN, 37207",36.2032389,-86.7492204,2.0,1853.0,227.0,60.0,black,male,1163ce2341,vehicular,investigative stop,True,False,True,arrest,False,False,False,True,True,True,True,other,investigative stop,TN,
3064151,2010-09-06,40440.0,"28TH AVE N & JEFFERSON ST, NASHVILLE, TN, 37208",36.1678281,-86.8207666,6.0,4525.0,613.0,34.0,black,female,0d43689ede,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1550727,2012-03-12,81180.0,"DORCHESTER AVE & RIVERSIDE DR, NASHVILLE, TN, 37216",36.1978773,-86.7232682,2.0,1405.0,217.0,22.0,black,male,9baf596c41,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,TN,
706300,2014-12-05,80280.0,"ASH GROVE DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0495349,-86.7138194,8.0,8655.0,835.0,23.0,black,male,7975bcaa77,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
469146,2012-01-18,56580.0,"N 14TH ST & STRAIGHTWAY AVE, NASHVILLE, TN, 37206",36.1934319,-86.7413358,2.0,1363.0,215.0,27.0,white,female,182e91240b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
244898,2016-01-11,54600.0,"12TH AVE S & PINE ST, NASHVILLE, TN, 37203",36.1525938,-86.784873,4.0,4015.0,423.0,18.0,white,female,d4cfdb4ab2,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
2458390,2015-06-09,75300.0,"HARPETH BEND DR & MCPHERSON DR, NASHVILLE, TN, 37221",36.0612044,-86.9328782,1.0,4819.0,125.0,33.0,white,male,80cbba0ee1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
915795,2017-04-03,78540.0,"DONELSON PIKE & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1062729,-86.6730031,3.0,8841.0,323.0,63.0,black,male,97117e47ab,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2407160,2010-06-03,66000.0,"5215 OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1889519,-86.6154274,5.0,9531.0,521.0,34.0,white,male,f6b1e3a919,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,"EXPIRED TAG, NO INSURANCE, SUSPENDED LICENSE
"
1072386,2017-11-22,66540.0,"18TH AVE N & CASS ST, NASHVILLE, TN, 37208",36.1845453,-86.8123099,6.0,4485.0,611.0,53.0,black,male,7d40a68784,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1947087,2014-04-30,60000.0,"DOUGLAS AVE & LISCHEY AVE, NASHVILLE, TN, 37207",36.1936029,-86.7632591,2.0,1909.0,221.0,36.0,black,female,bd308439d8,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,EXPIRED TAGS
703381,2012-01-25,32760.0,"I 24 W & I 440 E, NASHVILLE, TN, 37217",36.1320144,-86.7266711,3.0,8816.0,315.0,33.0,white,female,c7fc5dcb73,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1652720,2012-03-24,85020.0,"2ND AVE N & COMMERCE ST, NASHVILLE, TN, 37201",36.1632454,-86.7760574,4.0,4103.0,421.0,27.0,white,female,82d73ab013,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2948142,2016-09-17,480.0,"4TH AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.1517995,-86.7712094,4.0,4005.0,425.0,33.0,other,male,0a2b939d4b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,TAG LIGHT.
1899682,2013-04-24,53880.0,"LINBAR DR & WALLACE RD, NASHVILLE, TN, 37211",36.0825631,-86.7022093,3.0,8707.0,321.0,21.0,white,female,871986f056,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
878230,2017-02-10,25260.0,"7311 HWY 100, NASHVILLE, TN, 37221",36.0608045,-86.9061438,1.0,4901.0,121.0,25.0,black,female,b5ca91d71f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2343138,2013-06-22,81960.0,"201 WOODLAND ST, NASHVILLE, TN, 37213",36.1698114,-86.7708669,4.0,1105.0,413.0,42.0,black,female,05a9feba15,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2101110,2011-05-02,53700.0,"BRILEY PKWY N & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.2173097,-86.6932593,5.0,9290.0,515.0,39.0,white,male,83fbfcfd39,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,"speed
"
1324492,2015-02-11,82500.0,"24 LAFAYETTE ST, NASHVILLE, TN, 37210",36.150551,-86.766564,5.0,8201.0,511.0,28.0,black,female,adf5df7aac,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
