,index,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view
826,763879,732161,2012-01-29,75480.0,"BELL RD & MORRIS GENTRY BLVD, ANTIOCH, TN, 37013",36.0665953,-86.636705,3.0,8861.0,325.0,21.0,white,male,faf7fd2318,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
827,1702754,1264632,2013-03-30,64980.0,"1206 N 7TH ST, NASHVILLE, TN, 37207",36.1927639,-86.759728,2.0,1905.0,221.0,57.0,black,male,565ed6dc62,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
828,938677,2728379,2017-05-03,59700.0,"45TH AVE N & DELAWARE AVE, NASHVILLE, TN, 37209",36.1544772,-86.841042,1.0,4545.0,111.0,32.0,white,male,a70d3cbc7c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
829,2624240,931820,2012-07-03,65340.0,"12TH AVE S & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1361675,-86.7886974,8.0,6913.0,823.0,24.0,hispanic,male,2022e55034,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,H,False,False,False,False,False,False,False
830,2520774,2191915,2015-07-17,79080.0,"BELL RD & ZELIDA AVE, ANTIOCH, TN, 37013",36.0550655,-86.6424647,3.0,8865.0,333.0,59.0,white,male,344a1aee96,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,SUB RAN RED LIGHT AT BELL RD / EAGLE VIEW BLVD,True,False,False,False,N,False,False,False,False,False,False,False
831,2796807,569611,2011-08-26,20760.0,"ANTIOCH PIKE & RICHARDS RD, ANTIOCH, TN, 37013",36.0690845,-86.6838651,3.0,8857.0,325.0,26.0,hispanic,male,384070792b,vehicular,moving traffic violation,False,True,True,citation,False,False,False,True,True,True,False,other,moving traffic violation,TN,,True,False,False,True,H,True,False,False,True,False,False,False
832,107313,244486,2010-10-24,63300.0,"21ST AVE S & ACKLEN AVE, NASHVILLE, TN, 37212",36.1356369,-86.8010087,8.0,5825.0,815.0,31.0,other,male,5e3461b14e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"EXP TAG -/--
",True,False,False,,N,False,False,False,False,False,False,False
833,2144427,472097,2011-05-27,85800.0,"DOUGLAS AVE & LISCHEY AVE, NASHVILLE, TN, 37207",36.1936029,-86.7632591,2.0,1909.0,221.0,19.0,black,male,7781f06136,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
834,427884,1916196,2014-11-05,80280.0,"HARDING PL & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0796295,-86.7264067,3.0,8445.0,317.0,20.0,white,male,a07d1d7733,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
835,80258,2583559,2016-10-20,82740.0,"BELL RD & CANE RIDGE RD, ANTIOCH, TN, 37013",36.0447085,-86.6615617,3.0,8721.0,325.0,52.0,black,female,702f17e184,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
836,2539817,2193623,2015-07-20,58920.0,"28TH AVE N & POSTON AVE, NASHVILLE, TN, 37203",36.1462581,-86.8132566,8.0,5625.0,813.0,33.0,asian/pacific islander,female,911d123f59,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
837,77309,1487996,2013-10-20,82440.0,"2ND AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.1506913,-86.7679246,3.0,8153.0,311.0,33.0,white,male,56705d494c,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
838,1562559,2055994,2015-03-13,83940.0,"JACKSONIAN DR & LEBANON PIKE, HERMITAGE, TN, 37076",36.1928646,-86.6238194,5.0,9613.0,521.0,62.0,white,male,b8a8edb71a,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,head light out,True,False,False,False,N,False,False,False,False,False,False,False
839,1109140,2899108,2018-01-22,63480.0,"CONFERENCE DR & GALLATIN PIKE N, NASHVILLE, TN, 37115",36.3027491,-86.6918546,7.0,1751.0,727.0,53.0,white,male,ec95a9403e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
840,1417736,1220189,2013-02-22,55620.0,"16TH AVE N & HEIMAN ST, NASHVILLE, TN, 37208",36.1723611,-86.8034653,6.0,4473.0,613.0,63.0,black,male,15ee8d2800,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
841,159485,1910532,2014-10-31,57900.0,"PATTON AVE & WESTBORO DR, NASHVILLE, TN, 37209",36.1497563,-86.8738011,1.0,4671.0,115.0,56.0,white,male,59629c618d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
842,2403840,2175213,2015-06-30,,"FAIRFIELD AVE & LAFAYETTE ST, NASHVILLE, TN, 37210",36.1473157,-86.7578851,5.0,8221.0,511.0,29.0,black,male,766a98473e,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,driver head light out,True,False,False,False,N,False,False,False,False,False,False,False
843,996359,2786138,2017-07-27,16080.0,"MM 203 8 I40 W, NASHVILLE, TN, 37209",,,1.0,45025.0,111.0,36.0,hispanic,male,db6c29e919,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,False,True,H,False,False,False,False,False,False,False
844,1813370,1281350,2013-04-14,34800.0,"ANTIOCH PIKE & SOUTHLAKE DR, NASHVILLE, TN, 37211",36.1009101,-86.7305854,3.0,8407.0,313.0,26.0,unknown,male,d62c0e5b2f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
845,2177728,1751071,2014-05-31,78540.0,"S 5TH ST & MAIN ST, NASHVILLE, TN, 37206",36.1728291,-86.7652377,2.0,1109.0,211.0,23.0,white,female,87c84d8f86,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,True,U,False,False,False,False,False,False,False
846,186419,1884662,2014-10-06,71700.0,"700 GALLATIN AVE, NASHVILLE, TN, 37206",36.1838733,-86.7489819,2.0,1931.0,227.0,47.0,black,female,b04c609887,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,HEADLIGHT OUT - WARNED,True,False,False,False,N,False,False,False,False,False,False,False
847,80018,2275800,2015-10-20,75420.0,"NOLENSVILLE PIKE & TIMMONS ST, NASHVILLE, TN, 37211",36.1076423,-86.7435026,8.0,8519.0,831.0,23.0,black,female,62d6156052,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
848,2903221,1847007,2014-09-01,78300.0,", , ,",,,,,,32.0,black,male,871986f056,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
849,87477,2583782,2016-10-21,31560.0,"I 24 E & OLD HICKORY BLVD, WHITES CREEK, TN, 37189",36.2778269,-86.7942711,6.0,3314.0,627.0,26.0,white,female,1b56d08e5c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,OH,SPEED,False,False,True,False,N,False,False,False,False,False,False,False
850,1067016,2856908,2017-11-14,53640.0,"BELMONT BLVD & CEDAR LN, NASHVILLE, TN, 37212",36.1207301,-86.7950967,8.0,6505.0,823.0,76.0,white,male,8ed20f511b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
851,2589553,2519970,2016-07-26,28500.0,"BURGESS AVE & WHITE BRIDGE PIKE, NASHVILLE, TN, 37209",36.145004,-86.8579697,1.0,5103.0,113.0,71.0,white,male,8563660720,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,BRAKE LIGHT,True,False,False,False,N,False,False,False,False,False,False,False
852,2592033,959202,2012-07-27,40980.0,"MURFREESBORO PIKE & PLUS PARK BLVD, NASHVILLE, TN, 37217",36.1339424,-86.7226025,3.0,8801.0,315.0,26.0,black,female,93ef5d6182,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,True,N,False,False,False,False,False,False,False
853,767453,1603033,2014-01-29,50340.0,"MAIN ST & N 10TH ST, NASHVILLE, TN, 37206",36.1781423,-86.7516424,2.0,1131.0,213.0,48.0,white,female,1b56d08e5c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,SPEED,True,False,False,False,N,False,False,False,False,False,False,False
854,1297242,3087428,2018-12-30,56880.0,"BRITISH WOODS DR & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.0912486,-86.6512849,3.0,8853.0,323.0,62.0,white,male,f50f7c6abf,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,,,True,,False,False,N,False,False,False,False,False,False,False
855,2213143,1721802,2014-05-07,20820.0,"BELL RD & BROOK VIEW ESTATES DR, ANTIOCH, TN, 37013",36.043923,-86.6932871,,8719.0,,30.0,white,female,7394445486,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,"no headlights, -- in a --",True,False,False,False,N,False,False,False,False,False,False,False
856,2153422,1331877,2013-05-28,84360.0,"3130 CLARKSVILLE PIKE, NASHVILLE, TN, 37218",36.1938264,-86.8302573,6.0,3135.0,623.0,63.0,black,male,4b59d19267,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,headlight out,True,False,False,False,N,False,False,False,False,False,False,False
857,313755,1092494,2012-11-21,44400.0,"421 HARDING PL, NASHVILLE, TN, 37211",36.078579,-86.7279701,8.0,8609.0,831.0,51.0,white,male,19615fa2af,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
858,1616126,1666063,2014-03-20,56940.0,"908 TULIP GROVE RD, HERMITAGE, TN, 37076",36.1929311,-86.5922539,5.0,9523.0,523.0,19.0,white,female,83fbfcfd39,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
859,1618425,2413524,2016-03-20,68220.0,"3RD AVE N & MADISON ST, NASHVILLE, TN, 37208",36.1763452,-86.7855167,6.0,4309.0,617.0,37.0,white,male,a70bee75a6,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,CO,,True,False,False,False,N,False,False,False,False,False,False,False
860,97841,1489402,2013-10-22,31140.0,"MM 204 8 I40 W, NASHVILLE, TN, 37209",,,1.0,45020.0,111.0,29.0,white,male,c05e130f6a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,NY,,True,False,False,False,N,False,False,False,False,False,False,False
861,843879,1163885,2013-01-09,78000.0,"I 65 N & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1354768,-86.7752838,8.0,8006.0,821.0,33.0,white,male,1fdfb2a60c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
862,1902241,1706422,2014-04-24,34800.0,"HAYWOOD LN & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0682079,-86.7191333,8.0,8661.0,831.0,27.0,white,male,eeb3c63112,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
863,2758723,2222453,2015-08-21,49260.0,"POWELL AVE & SIDCO DR, NASHVILLE, TN, 37204",36.0943011,-86.7582108,8.0,8527.0,825.0,47.0,white,male,fd4fabd731,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
864,897095,2686731,2017-03-07,35460.0,"536 THOMPSON LN, NASHVILLE, TN, 37211",36.1116195,-86.7503771,8.0,8313.0,825.0,30.0,white,female,0d02a209ab,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
865,2311233,1355614,2013-06-19,12120.0,"7TH AVE N & CHURCH ST, , TN, 37219",36.1621043,-86.7826346,,,,24.0,white,female,0ed4c294a2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
866,163589,1034575,2012-10-03,6780.0,"1019 PATRICIA DR, NASHVILLE, TN, 37217",36.1289126,-86.7080859,5.0,8817.0,531.0,33.0,black,male,15279c6fe5,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
867,2084436,2465383,2016-05-19,57960.0,"MM 18 6 BRILEY W, NASHVILLE, TN, 37207",,,6.0,3202.0,627.0,58.0,white,male,d3a646e989,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,-- IN A --,False,False,True,False,N,False,False,False,False,False,False,False
868,1445419,371951,2011-02-26,66000.0,"703 DOUGLAS AVE, NASHVILLE, TN, 37207",36.194086,-86.7582989,2,1873.0,221,33.0,black,male,d9222cc606,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
869,2049025,869426,2012-05-15,37800.0,"I 440 W & I 65 ENTRY, NASHVILLE, TN, 37204",35.7275536,-86.9604933,8.0,81061.0,821.0,19.0,white,male,39c3a6436c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
870,1541152,52623,2010-03-01,37140.0,"ANTIOCH PIKE & AVENAL AVE, NASHVILLE, , 37211",36.1010062,-86.7323155,,,,38.0,black,male,4bf759b804,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
871,1047314,2837177,2017-10-13,39600.0,"CEDAR HILL RD & PACKARD DR, NASHVILLE, TN, 37211",36.0633353,-86.7029638,3.0,8711.0,321.0,18.0,asian/pacific islander,male,33b2c0bf9c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
872,1692457,404323,2011-03-29,32340.0,"2ND AVE S, , TN, 37210",36.1477888,-86.7660316,,,,65.0,white,female,e97ce2d9cb,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,,False,False,True,,N,False,False,False,False,False,False,False
873,435247,12725,2010-01-16,62460.0,"DICKERSON PIKE & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.1889233,-86.7731242,2.0,1913.0,221.0,40.0,white,male,7e10dbf412,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"ONE HEADLIGHT FUNCTIONING PROPERLY
",True,False,False,,N,False,False,False,False,False,False,False
874,692350,1596246,2014-01-24,4320.0,"CYPRESS LEAF CT & PEBBLE CREEK DR, ANTIOCH, TN, 37013",36.073776,-86.6617108,3.0,8861.0,325.0,21.0,black,male,0a077e7833,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,True,N,False,False,False,False,False,False,False
875,976947,2766702,2017-06-30,84060.0,"BRILEY PKWY N & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.2173097,-86.6932593,5.0,92941.0,515.0,45.0,white,male,e82d16267e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
876,521400,666655,2011-12-01,27720.0,"MM 15 BRILEY E, NASHVILLE, TN, 37216",,,2.0,1841.0,225.0,40.0,white,male,d098ec755c,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
877,1808997,2435288|2435294,2016-04-13,34200.0,"7011 RIVER ROAD PIKE, , TN, 37209",36.1365127,-86.934519,1.0,4705.0,123.0,58.0,white,male,6e6eeb355a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
878,1851832,837554,2012-04-19,73080.0,"RIVERSIDE DR & ROSEBANK AVE, NASHVILLE, TN, 37206",36.1870601,-86.7262272,2.0,1367.0,215.0,23.0,black,male,c51a70920b,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,False,True,consent,vehicle equipment violation,TN,,True,False,False,True,N,False,False,True,False,False,False,False
